 1 1106 1
 2 652 1.696
 3 418 2.646
 4 265 4.174
 5 229 4.830
 6 268 4.127
 7 155 7.135
 8 139 7.957
 9 122 9.066
 10 112 9.875
 11 103 10.738
 12 96 11.521
 13 89 12.427
 14 81 13.654
 15 78 14.179
 16 91 12.154
 17 69 16.029
 18 70 15.800
 19 70 15.800
 20 137 8.073
 21 64 17.281
 22 62 17.839
 23 53 20.868
 24 55 20.109
 25 51 21.686
 26 49 22.571
 27 50 22.120
 28 47 23.532
 29 52 21.269
 30 51 21.686
 31 46 24.043
 32 46 24.043
