1 52.094049 1
2 38.578 1.350
3 18.54 2.810
4 16.154 3.225
5 13.352 3.902
6 11.914 4.373
7 10.933 4.765
8 26.287 1.982
9 10.655 4.889
10 9.08 5.737
11 10.581 4.923
12 11.216 4.645
13 10.533 4.946
14 10.348 5.034
15 11.455 4.548
16 9.224 5.648
17 11.422 4.561
18 11.337 4.595
19 10.949 4.758
20 9.418 5.531
21 10.166 5.124
22 11.327 4.599
23 9.883 5.271
24 9.215 5.653
25 8.343 6.244
26 11.043 4.717
27 11.775 4.424
28 11.256 4.628
29 10.026 5.196
30 12.401 4.201
31 11.402 4.569
32 10.21 5.102
